guesses,green_expected,yellow_expected
mouls,0.323542117,0.839308855
moups,0.275161987,0.757667387
moust,0.420734341,0.75075594
mousy,0.468682505,0.594816415
moved,0.376241901,0.723110151
moves,0.340820734,0.865226782
mowas,0.263930886,0.898056156
mowed,0.366306695,0.752483801
mowra,0.271274298,0.98574514
moxas,0.257883369,0.836285097
moxie,0.422894168,0.747732181
moyas,0.265226782,0.993088553
moyle,0.431965443,0.902807775
moyls,0.264794816,0.880777538
mozed,0.359827214,0.690280778
mozes,0.324406048,0.832397408
mozos,0.244060475,0.492008639
mpret,0.389632829,0.993952484
mucho,0.187904968,0.786177106
mucic,0.232397408,0.579265659
mucid,0.269978402,0.688984881
mucin,0.275161987,0.761555076
mucks,0.190064795,0.68336933
mucor,0.299352052,0.872570194
mucro,0.241468683,0.930453564
mudge,0.374514039,0.696760259
mudir,0.318790497,0.808207343
mudra,0.252267819,0.987473002
muffs,0.168034557,0.523110151
mufti,0.202159827,0.780561555
mugga,0.215982721,0.636717063
muggs,0.203887689,0.523110151
muggy,0.345572354,0.295032397
muhly,0.357667387,0.591792657
muids,0.286825054,0.745140389
muils,0.32699784,0.82462203
muirs,0.322678186,0.911015119
muist,0.424190065,0.736069114
mujik,0.244924406,0.459611231
mulct,0.349460043,0.737796976
muled,0.362850972,0.858315335
mules,0.327429806,1.000431965
muley,0.469114471,0.772354212
mulga,0.234989201,0.892440605
mulie,0.425485961,0.915334773
mulla,0.272138229,0.75637149
mulls,0.260043197,0.642764579
mulse,0.430669546,0.897192225
mulsh,0.307991361,0.727861771
mumms,0.197840173,0.402591793
mumps,0.190064795,0.558531317
mumsy,0.383585313,0.395680346
mumus,0.203887689,0.399568035
munga,0.247084233,0.838444924
munge,0.402159827,0.746868251
mungo,0.244492441,0.739524838
mungs,0.234989201,0.724838013
munis,0.270410367,0.839308855
munts,0.262203024,0.856155508
muntu,0.247084233,0.609071274
muons,0.326133909,0.794816415
muras,0.282937365,1.06349892
mured,0.385313175,0.917926566
mures,0.349892009,1.060043197
murex,0.337796976,0.821598272
murid,0.316198704,0.810799136
murks,0.236285097,0.805183585
murls,0.2825054,0.951187905
murly,0.424190065,0.723110151
murra,0.290280778,0.815550756
murre,0.445356371,0.723974082
murri,0.267386609,0.725701944
murrs,0.278185745,0.701943844
murry,0.41987041,0.473866091
murti,0.261771058,0.993520518
murva,0.244492441,0.899784017
musar,0.323110151,1.023326134
musca,0.254427646,0.923974082
mused,0.349460043,0.8587473
muser,0.390064795,1.01987041
muses,0.314038877,0.755507559
muset,0.407775378,0.928725702
musha,0.200863931,0.947732181
musit,0.338660907,0.821598272
musks,0.200431965,0.500647948
musos,0.233693305,0.670842333
musse,0.417278618,0.652267819
mussy,0.391792657,0.402159827
musth,0.281209503,0.763282937
musts,0.236717063,0.665226782
mutch,0.300215983,0.671274298
muted,0.362850972,0.866954644
muter,0.403455724,1.028077754
mutes,0.327429806,1.009071274
mutha,0.21425486,0.955939525
mutis,0.258315335,0.901943844
muton,0.287688985,0.854859611
mutts,0.250107991,0.657019438
muxed,0.320086393,0.637580994
muxes,0.284665227,0.779697624
muzak,0.250539957,0.570194384
muzzy,0.297192225,0.226349892
mvule,0.376673866,0.749028078
myall,0.326133909,0.685097192
mylar,0.266090713,1.076025918
mynah,0.246652268,0.855723542
mynas,0.202159827,1.003023758
myoid,0.280777538,0.758099352
myoma,0.218574514,0.779697624
myope,0.36587473,0.83887689
myops,0.198704104,0.816846652
myopy,0.340388769,0.412095032
mysid,0.209935205,0.80475162
mythi,0.120950324,0.919222462
myths,0.13174946,0.895464363
mythy,0.273434125,0.490712743
myxos,0.133909287,0.748164147
mzees,0.276457883,0.663930886
naams,0.324406048,0.730885529
naans,0.373650108,0.562850972
nabes,0.324406048,1.142980562
nabis,0.255291577,1.035853132
nabks,0.210799136,0.88812095
nabla,0.269114471,0.78574514
nabob,0.233261339,0.808207343
nache,0.36587473,1.076889849
nacho,0.208207343,1.069546436
nacre,0.419438445,1.221166307
nadas,0.265226782,0.821166307
naeve,0.425917927,0.798272138
naevi,0.247948164,1.181425486
naffs,0.188336933,0.806479482
nagas,0.261771058,0.794384449
naggy,0.36587473,0.578401728
nagor,0.324406048,1.087257019
nahal,0.288552916,0.814686825
naiad,0.383153348,0.716198704
naifs,0.292440605,0.972354212
naiks,0.301079914,0.961987041
nails,0.347300216,1.107991361
naira,0.355075594,0.94600432
nairu,0.327861771,1.140388769
naked,0.340388769,0.992224622
naker,0.380993521,1.153347732
nakfa,0.194816415,0.641468683
nalas,0.280777538,0.925269978
naled,0.383153348,1.141684665
nalla,0.292440605,0.67775378
named,0.361555076,1.012526998
namer,0.402159827,1.173650108
names,0.326133909,1.154643629
namma,0.230237581,0.565010799
namus,0.224190065,0.998272138
nanas,0.29287257,0.64362851
nance,0.455291577,0.833693305
nancy,0.429805616,0.583585313
nandu,0.237149028,0.759827214
nanna,0.313174946,0.357667387
nanos,0.279481641,0.9174946
nanua,0.269978402,0.597408207
napas,0.257883369,0.818142549
naped,0.360259179,1.034557235
napes,0.324838013,1.176673866
napoo,0.25399568,0.850971922
nappa,0.221166307,0.596544276
nappe,0.376241901,0.866954644
nappy,0.35075594,0.616846652
naras,0.303239741,0.98488121
narco,0.307991361,1.167602592
narcs,0.298488121,1.152915767
nards,0.262634989,1.155075594
nares,0.370194384,1.343412527
naric,0.298920086,1.165442765
naris,0.301079914,1.236285097
narks,0.256587473,1.088552916
narky,0.398272138,0.860475162
narre,0.465658747,1.007343413
nashi,0.198272138,1.1412527
natch,0.320518359,0.954643629
nates,0.347732181,1.292440605
natis,0.278617711,1.185313175
natty,0.412095032,0.712311015
nauch,0.343844492,0.840604752
naunt,0.406047516,0.719222462
navar,0.330021598,0.755939525
naves,0.320950324,1.095464363
navew,0.312742981,0.920950324
navvy,0.345140389,0.530885529
nawab,0.233261339,0.625917927
nazes,0.304535637,1.062634989
nazir,0.311447084,0.974514039
nazis,0.235421166,0.955507559
nduja,0.124406048,0.874298056
neafe,0.450971922,0.797840173
neals,0.338660907,1.29287257
neaps,0.290280778,1.211231102
nears,0.334341253,1.379265659
neath,0.373218143,1.164146868
neats,0.328725702,1.311447084
nebek,0.331317495,0.63887689
nebel,0.349892009,0.812526998
necks,0.184017279,1.056587473
neddy,0.339956803,0.702807775
needs,0.242332613,0.95161987
neeld,0.317926566,0.888984881
neele,0.449676026,0.599568035
neemb,0.231101512,0.780561555
neems,0.241900648,0.920950324
neeps,0.23412527,0.949460043
neese,0.453131749,0.583153348
neeze,0.388336933,0.396544276
negro,0.240172786,1.234989201
negus,0.200431965,1.086393089
neifs,0.266090713,1.062203024
neist,0.418142549,1.109287257
neive,0.438012959,0.673434125
nelis,0.252267819,1.266522678
nelly,0.395680346,0.787904968
nemas,0.232829374,1.247948164
nemns,0.241036717,0.857451404
nempt,0.27775378,0.981857451
nenes,0.333477322,0.710583153
neons,0.320086393,0.940388769
neper,0.374514039,0.904103672
nepit,0.323110151,1.087257019
neral,0.328725702,1.397840173
nerds,0.236285097,1.244924406
nerka,0.242332613,1.292008639
nerks,0.230237581,1.178401728
nerol,0.315334773,1.309719222
nerts,0.266522678,1.342980562
nertz,0.252699784,1.105399568
nervy,0.368034557,0.931317495
nests,0.230669546,1.038444924
netes,0.321382289,1.000863931
netop,0.249676026,1.171922246
netts,0.244060475,1.030237581
netty,0.38574514,0.802159827
neuks,0.231101512,1.013390929
neume,0.403887689,0.689848812
neums,0.236717063,1.04924406
nevel,0.346436285,0.765010799
neves,0.294600432,0.803887689
nevus,0.192656587,1.028941685
newbs,0.157667387,1.001295896
newed,0.320086393,0.691144708
newel,0.33650108,0.794384449
newie,0.382721382,0.748164147
newsy,0.362419006,0.861339093
newts,0.207343413,1.124406048
nexts,0.201295896,1.062634989
nexus,0.176673866,0.996544276
ngaio,0.247084233,1.0825054
ngana,0.260043197,0.539524838
ngati,0.218574514,1.108423326
ngoma,0.183585313,0.99524838
ngwee,0.352483801,0.628509719
nicad,0.248812095,1.013822894
nicht,0.248812095,0.913606911
nicks,0.166738661,0.89762419
nicol,0.251835853,1.028941685
nidal,0.273434125,1.075161987
nided,0.323974082,0.818142549
nides,0.288552916,1.110583153
nidor,0.284233261,1.044924406
nidus,0.186609071,0.954211663
niefs,0.210367171,1.117926566
nieve,0.382289417,0.729157667
nifes,0.266954644,1.061339093
niffs,0.144708423,0.737365011
niffy,0.286393089,0.509287257
nifty,0.331317495,0.742980562
niger,0.36112311,1.102807775
nighs,0.159827214,0.917062635
nihil,0.242764579,0.727861771
nikab,0.183585313,0.928293737
nikah,0.23887689,0.921382289
nikau,0.179265659,1.014686825
nills,0.236717063,0.857019438
nimbi,0.144708423,0.626781857
nimbs,0.155507559,0.872138229
nimps,0.166738661,0.895032397
niner,0.392224622,0.952051836
nines,0.316198704,0.933045356
ninon,0.276457883,0.542116631
nipas,0.21425486,1.111015119
nippy,0.30712743,0.547732181
niqab,0.178833693,0.858315335
nirls,0.259179266,1.165442765
nirly,0.400863931,0.937365011
nisei,0.279913607,0.969762419
nisse,0.393952484,0.866522678
nisus,0.188768898,0.813390929
niter,0.38012959,1.242332613
nites,0.304103672,1.223326134
nitid,0.270410367,0.704967603
niton,0.264362851,0.841468683
nitre,0.399568035,1.222894168
nitro,0.241900648,1.215550756
nitry,0.374082073,0.972786177
nitty,0.368466523,0.643196544
nival,0.262203024,0.990928726
nixed,0.296760259,0.851835853
nixer,0.337365011,1.012958963
nixes,0.261339093,0.993952484
nixie,0.359395248,0.639740821
nizam,0.196544276,0.856587473
nkosi,0.203887689,0.957667387
noahs,0.296760259,1.05399568
nobby,0.328725702,0.500647948
nocks,0.2,0.875593952
nodal,0.306695464,1.053131749
noddy,0.355939525,0.521814255
nodes,0.321814255,1.088552916
nodus,0.21987041,0.932181425
noels,0.298488121,1.231533477
noggs,0.213822894,0.715334773
nohow,0.20475162,0.606047516
noils,0.336933045,1.016846652
noily,0.478617711,0.788768898
noint,0.439308855,0.666522678
noirs,0.332613391,1.103239741
noles,0.337365011,1.192656587
nolls,0.269978402,0.834989201
nolos,0.257019438,0.852267819
nomas,0.248812095,1.066954644
nomen,0.35637149,0.766306695
nomes,0.315766739,1.06349892
nomic,0.244492441,0.885529158
nomoi,0.22462203,0.746868251
nomos,0.235421166,0.723110151
nonas,0.2825054,0.914470842
nonce,0.444924406,0.742548596
nones,0.349460043,0.911015119
nonet,0.443196544,0.83887689
nongs,0.244924406,0.689416847
nonis,0.280345572,0.803887689
nonny,0.432397408,0.286825054
nonyl,0.265226782,0.732613391
noobs,0.267818575,0.677321814
nooit,0.419438445,0.711447084
nooks,0.281209503,0.635853132
nooky,0.422894168,0.407775378
noons,0.336069114,0.503671706
noops,0.279049676,0.700215983
nopal,0.299352052,1.050107991
noria,0.302807775,1.2587473
noris,0.290712743,1.145140389
norks,0.246220302,0.997408207
norma,0.263930886,1.146868251
norms,0.251835853,1.033261339
nosed,0.359395248,1.050971922
noser,0.4,1.212095032
noses,0.323974082,0.947732181
notal,0.32224622,1.16587473
noted,0.372786177,1.059179266
noter,0.413390929,1.220302376
notes,0.337365011,1.201295896
notum,0.238012959,0.904535637
nould,0.328725702,0.836285097
noule,0.460475162,1.000431965
nouls,0.293304536,0.978401728
nouns,0.301943844,0.700215983
nouny,0.44362851,0.472138229
noups,0.244924406,0.896760259
novae,0.410799136,1.029805616
novas,0.24362851,1.007775378
novum,0.211231102,0.707559395
noway,0.37537797,0.809071274
nowed,0.336069114,0.891576674
nowls,0.233261339,0.924838013
nowts,0.223326134,0.943412527
nowty,0.365010799,0.715334773
noxal,0.279481641,0.93650108
noxes,0.294600432,0.971922246
noyau,0.21987041,1.078185745
noyed,0.337365011,0.986609071
noyes,0.301943844,1.128725702
nubby,0.288552916,0.447516199
nubia,0.216846652,1.005183585
nucha,0.160259179,1.024190065
nuddy,0.315766739,0.468682505
nuder,0.357667387,1.054427646
nudes,0.281641469,1.035421166
nudie,0.379697624,0.950323974
nudzh,0.197408207,0.576241901
nuffs,0.137796976,0.662203024
nugae,0.378401728,1.03412527
nuked,0.289848812,0.847948164
nukes,0.254427646,0.990064795
nulla,0.241900648,0.895464363
nulls,0.229805616,0.781857451
numbs,0.148596112,0.796976242
numen,0.316198704,0.713174946
nummy,0.309287257,0.441036717
nunny,0.392224622,0.233693305
nurds,0.212095032,1.010799136
nurdy,0.353779698,0.782721382
nurls,0.252267819,1.090280778
nurrs,0.247948164,0.841036717
nutso,0.242764579,1.037580994
nutsy,0.374946004,0.794816415
nyaff,0.18488121,0.723542117
nyala,0.256155508,0.86349892
nying,0.237149028,0.599568035
nyssa,0.161555076,0.936069114
oaked,0.342116631,1.04362851
oaker,0.382721382,1.20475162
oakum,0.207343413,0.888984881
oared,0.407343413,1.252699784
oases,0.336069114,1.090280778
oasis,0.266954644,0.983153348
oasts,0.2587473,1
oaten,0.390064795,1.274298056
oater,0.425485961,1.362850972
oaths,0.224190065,1.177105832
oaves,0.322678186,1.146868251
obang,0.253563715,0.91187905
obeah,0.231533477,1.186177106
obeli,0.175809935,1.244924406
obeys,0.117926566,1.19049676
obias,0.225485961,1.118790497
obied,0.327861771,0.973218143
obiit,0.317062635,0.666954644
obits,0.21511879,1.025053996
objet,0.272570194,0.888984881
oboes,0.282937365,0.880345572
obole,0.382721382,0.793520518
oboli,0.20475162,0.79524838
obols,0.215550756,0.771490281
occam,0.147732181,0.869978402
ocher,0.267818575,1.197408207
oches,0.191792657,1.178401728
ochre,0.287257019,1.177969762
ochry,0.261771058,0.927861771
ocker,0.269114471,1.119654428
ocrea,0.270410367,1.423326134
octad,0.204319654,1.120086393
octan,0.20950324,1.192656587
octas,0.168898488,1.262203024
octyl,0.15161987,1.080345572
oculi,0.180993521,1.059611231
odahs,0.186609071,1.086393089
odals,0.244492441,1.144276458
odeon,0.215982721,0.962850972
odeum,0.15637149,1.076025918
odism,0.232829374,0.892440605
odist,0.323974082,0.960691145
odium,0.194816415,0.861339093
odors,0.212958963,0.900647948
odour,0.2587473,0.78574514
odyle,0.291576674,1.074298056
odyls,0.124406048,1.052267819
ofays,0.17062635,1.047948164
offed,0.220302376,0.784449244
offie,0.282937365,0.841468683
oflag,0.157235421,1.023758099
ofter,0.298056156,1.187041037
ogams,0.200431965,1.007343413
ogeed,0.287688985,0.822462203
ogees,0.252267819,0.964578834
oggin,0.176241901,0.76587473
ogham,0.115334773,0.989632829
ogive,0.340388769,0.879481641
ogled,0.259179266,1.056155508
ogler,0.299784017,1.217278618
ogles,0.223758099,1.198272138
ogmic,0.130885529,0.891144708
ogres,0.246220302,1.257883369
ohias,0.280777538,1.11187905
ohing,0.291144708,0.809935205
ohmic,0.187904968,0.86825054
ohone,0.446652268,0.736069114
oidia,0.233261339,0.899352052
oiled,0.3412527,1.123974082
oiler,0.381857451,1.285097192
oinks,0.204319654,0.957235421
oints,0.240604752,1.121814255
ojime,0.345572354,0.820734341
okapi,0.180993521,1.018142549
okays,0.171490281,1.045356371
okehs,0.126133909,1.137796976
okras,0.178401728,1.21987041
oktas,0.155939525,1.168898488
oldie,0.387904968,1.077321814
oleic,0.262634989,1.236285097
olein,0.305399568,1.237580994
olent,0.368898488,1.182721382
oleos,0.253563715,1.073866091
oleum,0.234557235,1.1174946
olios,0.292008639,0.859179266
ollas,0.238444924,1.021166307
ollav,0.222894168,0.834557235
oller,0.381425486,1.036717063
ollie,0.403455724,0.932613391
ology,0.4,0.514902808
olpae,0.382721382,1.18488121
olpes,0.2825054,1.159395248
omasa,0.267818575,0.840604752
omber,0.287688985,1.064362851
ombus,0.109719222,0.888984881
omens,0.20475162,1.174514039
omers,0.191792657,1.311447084
omits,0.22462203,1.028941685
omlah,0.212526998,1.042332613
omovs,0.174946004,0.610367171
omrah,0.234989201,1.101943844
oncer,0.308423326,1.230669546
onces,0.232397408,1.211663067
oncet,0.326133909,1.139524838
oncus,0.130453564,1.055291577
onely,0.358963283,1.084665227
oners,0.212958963,1.399136069
onery,0.354643629,1.171058315
onium,0.223758099,0.910151188
onkus,0.111447084,0.968034557
onlay,0.330885529,1.04924406
onned,0.303671706,0.850107991
ontic,0.18488121,1.104535637
oobit,0.340388769,0.66825054
oohed,0.330453564,0.774514039
oomph,0.246220302,0.521382289
oonts,0.273866091,0.844060475
ooped,0.35161987,0.739092873
oorie,0.459611231,0.962850972
ooses,0.325701944,0.743412527
ootid,0.305399568,0.747732181
oozed,0.331317495,0.625053996
oozes,0.295896328,0.767170626
opahs,0.204319654,1.058315335
opals,0.262203024,1.116198704
opens,0.214686825,1.185313175
opepe,0.324838013,0.653563715
oping,0.255291577,0.831533477
oppos,0.141684665,0.608207343
opsin,0.203023758,1.020734341
opted,0.280345572,1.06349892
opter,0.320950324,1.22462203
orach,0.391360691,1.010367171
oracy,0.488552916,0.929589633
orals,0.351187905,1.239308855
orang,0.361987041,1.049676026
orant,0.453563715,1.11663067
orate,0.508423326,1.279913607
orbed,0.34600432,1.037149028
orcas,0.243196544,1.261339093
orcin,0.281641469,1.081209503
ordos,0.238012959,0.875593952
oread,0.330885529,1.329157667
orfes,0.296760259,1.166738661
orgia,0.257883369,1.195680346
orgic,0.24362851,1.011231102
orgue,0.38012959,1.054859611
oribi,0.263066955,0.794384449
oriel,0.452699784,1.21425486
orixa,0.276889849,1.063066955
orles,0.333909287,1.320086393
orlon,0.294168467,0.910151188
orlop,0.262203024,0.85399568
ormer,0.388336933,0.874298056
